entry_time,exit_time,type,setup,entry,exit,profit,balance,comment,atr,adx
2024-06-05 12:30:00,2024-06-05 13:00:00,SELL,v3.0 Advanced Fibo 0.618,1.08764,1.08674,36971.26567855225,1680138.629169763,TP1 & TP2 Hit (Risk 0.5%),0,0
2024-06-05 15:30:00,2024-06-05 16:00:00,SELL,v3.0 Advanced Fibo 0.786,1.08781,1.08796,-8400.693145848816,1671737.9360239143,SL (Risk 0.5%),0,0
2024-06-07 12:00:00,2024-06-07 12:30:00,SELL,v3.0 Advanced Fibo 0.618,1.08927,1.08942,-8358.68968011957,1663379.2463437947,SL (Risk 0.5%),0,0
2024-06-07 12:00:00,2024-06-07 14:30:00,SELL,v3.0 Advanced Fibo 0.786,1.08952,1.08952,12475.344347578462,1675854.5906913732,Partial Hit -> BE Hit (Risk 0.5%),0,0
2024-06-10 12:00:00,2024-06-10 12:30:00,BUY,v3.0 Advanced Fibo 0.618,1.07558,1.0754299999999999,-8379.272953456866,1667475.3177379163,SL (Risk 0.5%),0,0
2024-06-10 12:00:00,2024-06-10 12:30:00,BUY,v3.0 Advanced Fibo 0.786,1.07523,1.0750799999999998,-8337.376588689582,1659137.9411492266,SL (Risk 0.5%),0,0
2024-06-18 15:30:00,2024-06-18 16:00:00,SELL,v3.0 Advanced Fibo 0.618,1.07275,1.0729000000000002,-8295.689705746134,1650842.2514434804,SL (Risk 0.5%),0,0
2024-06-18 15:30:00,2024-06-18 16:00:00,SELL,v3.0 Advanced Fibo 0.786,1.0731,1.07325,-8254.211257217403,1642588.040186263,SL (Risk 0.5%),0,0
2024-06-25 12:00:00,2024-06-25 12:30:00,SELL,v3.0 Advanced Fibo 0.618,1.07339,1.0724900000000002,36958.23090419092,1679546.271090454,TP1 & TP2 Hit (Risk 0.5%),0,0
2024-06-26 12:00:00,2024-06-26 12:30:00,SELL,v3.0 Advanced Fibo 0.618,1.06979,1.0688900000000001,37789.791099535214,1717336.0621899893,TP1 & TP2 Hit (Risk 0.5%),0,0
2024-06-28 12:00:00,2024-06-28 12:30:00,BUY,v3.0 Advanced Fibo 0.618,1.06954,1.06954,25760.040932849843,1743096.103122839,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-06-28 14:30:00,2024-06-28 15:00:00,BUY,v3.0 Advanced Fibo 0.786,1.06931,1.0702099999999999,78439.32464052776,1821535.4277633668,TP1 & TP2 Hit (Risk 1.0%),0,0
2024-07-01 12:00:00,2024-07-01 12:30:00,SELL,v3.0 Advanced Fibo 0.618,1.07662,1.07572,81969.0942493515,1903504.5220127183,TP1 & TP2 Hit (Risk 1.0%),0,0
2024-07-02 15:00:00,2024-07-02 15:30:00,SELL,v3.0 Advanced Fibo 0.618,1.07268,1.0728300000000002,-19035.045220127184,1884469.4767925912,SL (Risk 1.0%),0,0
2024-07-02 15:00:00,2024-07-02 15:30:00,SELL,v3.0 Advanced Fibo 0.786,1.07308,1.0732300000000001,-18844.694767925914,1865624.7820246653,SL (Risk 1.0%),0,0
2024-07-05 14:00:00,2024-07-05 14:30:00,BUY,v3.0 Advanced Fibo 0.618,1.0822,1.08205,-18656.247820246652,1846968.5342044185,SL (Risk 1.0%),0,0
2024-07-05 14:30:00,2024-07-05 15:00:00,BUY,v3.0 Advanced Fibo 0.786,1.08196,1.08196,27704.52801306628,1874673.062217485,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-07-08 13:30:00,2024-07-08 15:00:00,BUY,v3.0 Advanced Fibo 0.618,1.08256,1.0834599999999999,84360.28779978683,1959033.3500172717,TP1 & TP2 Hit (Risk 1.0%),0,0
2024-07-09 12:30:00,2024-07-09 13:30:00,SELL,v3.0 Advanced Fibo 0.618,1.08246,1.08261,-19590.333500172717,1939443.016517099,SL (Risk 1.0%),0,0
2024-07-09 13:30:00,2024-07-09 14:00:00,SELL,v3.0 Advanced Fibo 0.786,1.08271,1.0818100000000002,87274.93574326945,2026717.9522603685,TP1 & TP2 Hit (Risk 1.0%),0,0
2024-07-10 12:00:00,2024-07-10 12:30:00,SELL,v3.0 Advanced Fibo 0.618,1.082,1.0821500000000002,-20267.179522603685,2006450.7727377648,SL (Risk 1.0%),0,0
2024-07-10 12:00:00,2024-07-10 12:30:00,SELL,v3.0 Advanced Fibo 0.786,1.08222,1.08222,30096.76159106647,2036547.5343288311,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-07-15 20:30:00,2024-07-15 21:00:00,BUY,v3.0 Advanced Fibo 0.618,1.08936,1.08936,30548.213014932466,2067095.7473437637,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-07-16 15:30:00,2024-07-16 16:00:00,BUY,v3.0 Advanced Fibo 0.618,1.0891,1.0889499999999999,-20670.957473437637,2046424.7898703262,SL (Risk 1.0%),0,0
2024-07-16 15:30:00,2024-07-16 16:00:00,BUY,v3.0 Advanced Fibo 0.786,1.08877,1.08862,-20464.247898703263,2025960.541971623,SL (Risk 1.0%),0,0
2024-07-19 13:00:00,2024-07-19 14:00:00,SELL,v3.0 Advanced Fibo 0.618,1.08851,1.0886600000000002,-20259.60541971623,2005700.9365519066,SL (Risk 1.0%),0,0
2024-07-19 14:00:00,2024-07-19 14:30:00,SELL,v3.0 Advanced Fibo 0.786,1.08875,1.0889000000000002,-20057.00936551907,1985643.9271863876,SL (Risk 1.0%),0,0
2024-07-22 14:30:00,2024-07-22 15:00:00,BUY,v3.0 Advanced Fibo 0.618,1.08841,1.08841,29784.658907795816,2015428.5860941834,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-07-22 15:30:00,2024-07-22 16:00:00,BUY,v3.0 Advanced Fibo 0.786,1.08818,1.0880299999999998,-20154.285860941833,1995274.3002332416,SL (Risk 1.0%),0,0
2024-07-24 13:00:00,2024-07-24 13:30:00,SELL,v3.0 Advanced Fibo 0.618,1.08432,1.08447,-19952.743002332416,1975321.5572309091,SL (Risk 1.0%),0,0
2024-07-24 14:30:00,2024-07-24 15:00:00,SELL,v3.0 Advanced Fibo 0.786,1.0848,1.08495,-19753.21557230909,1955568.3416586001,SL (Risk 1.0%),0,0
2024-07-26 12:00:00,2024-07-26 12:30:00,SELL,v3.0 Advanced Fibo 0.618,1.08516,1.08531,-9777.841708293001,1945790.4999503072,SL (Risk 0.5%),0,0
2024-07-26 12:00:00,2024-07-26 12:30:00,SELL,v3.0 Advanced Fibo 0.786,1.08541,1.08556,-9728.952499751536,1936061.5474505557,SL (Risk 0.5%),0,0
2024-07-30 15:00:00,2024-07-30 15:30:00,BUY,v3.0 Advanced Fibo 0.618,1.08233,1.08218,-9680.307737252779,1926381.239713303,SL (Risk 0.5%),0,0
2024-07-30 15:00:00,2024-07-30 15:30:00,BUY,v3.0 Advanced Fibo 0.786,1.08202,1.0818699999999999,-9631.906198566516,1916749.3335147365,SL (Risk 0.5%),0,0
2024-07-31 19:00:00,2024-07-31 19:30:00,BUY,v3.0 Advanced Fibo 0.618,1.08147,1.0813199999999998,-9583.746667573683,1907165.5868471628,SL (Risk 0.5%),0,0
2024-07-31 19:00:00,2024-07-31 19:30:00,BUY,v3.0 Advanced Fibo 0.786,1.08111,1.08096,-9535.827934235815,1897629.758912927,SL (Risk 0.5%),0,0
2024-08-07 12:00:00,2024-08-07 12:30:00,BUY,v3.0 Advanced Fibo 0.618,1.09141,1.09141,14232.223191846952,1911861.9821047739,Partial Hit -> BE Hit (Risk 0.5%),0,0
2024-08-07 12:00:00,2024-08-07 12:30:00,BUY,v3.0 Advanced Fibo 0.786,1.09103,1.09103,14338.964865785803,1926200.9469705597,Partial Hit -> BE Hit (Risk 0.5%),0,0
2024-08-09 12:00:00,2024-08-09 12:30:00,SELL,v3.0 Advanced Fibo 0.618,1.0923,1.0923,14446.507102279198,1940647.4540728389,Partial Hit -> BE Hit (Risk 0.5%),0,0
2024-08-09 12:30:00,2024-08-09 13:00:00,SELL,v3.0 Advanced Fibo 0.786,1.09258,1.0916800000000002,43664.56771663887,1984312.0217894777,TP1 & TP2 Hit (Risk 0.5%),0,0
2024-08-12 12:00:00,2024-08-12 13:00:00,BUY,v3.0 Advanced Fibo 0.618,1.09208,1.0929799999999998,89294.04098052651,2073606.0627700042,TP1 & TP2 Hit (Risk 1.0%),0,0
2024-08-12 12:00:00,2024-08-12 12:30:00,BUY,v3.0 Advanced Fibo 0.786,1.09186,1.09276,93312.27282465018,2166918.3355946545,TP1 & TP2 Hit (Risk 1.0%),0,0
2024-08-13 15:30:00,2024-08-13 16:00:00,SELL,v3.0 Advanced Fibo 0.618,1.09333,1.09348,-21669.183355946545,2145249.152238708,SL (Risk 1.0%),0,0
2024-08-13 15:30:00,2024-08-13 16:00:00,SELL,v3.0 Advanced Fibo 0.786,1.09367,1.09382,-21452.49152238708,2123796.660716321,SL (Risk 1.0%),0,0
2024-08-16 12:00:00,2024-08-16 13:30:00,BUY,v3.0 Advanced Fibo 0.618,1.09819,1.09909,95570.84973223443,2219367.5104485555,TP1 & TP2 Hit (Risk 1.0%),0,0
2024-08-16 12:00:00,2024-08-16 12:30:00,BUY,v3.0 Advanced Fibo 0.786,1.09797,1.0988699999999998,99871.537970185,2319239.0484187403,TP1 & TP2 Hit (Risk 1.0%),0,0
2024-08-19 17:00:00,2024-08-19 17:30:00,SELL,v3.0 Advanced Fibo 0.618,1.10449,1.10464,-23192.390484187403,2296046.657934553,SL (Risk 1.0%),0,0
2024-08-19 17:00:00,2024-08-19 17:30:00,SELL,v3.0 Advanced Fibo 0.786,1.10474,1.1048900000000001,-22960.46657934553,2273086.1913552075,SL (Risk 1.0%),0,0
2024-08-20 12:00:00,2024-08-20 12:30:00,BUY,v3.0 Advanced Fibo 0.618,1.10785,1.1077,-22730.861913552075,2250355.3294416554,SL (Risk 1.0%),0,0
2024-08-20 12:30:00,2024-08-20 13:00:00,BUY,v3.0 Advanced Fibo 0.786,1.10756,1.10756,33755.329941624834,2284110.65938328,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-08-21 12:00:00,2024-08-21 12:30:00,SELL,v3.0 Advanced Fibo 0.618,1.11219,1.11219,34261.6598907492,2318372.319274029,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-08-21 12:00:00,2024-08-21 12:30:00,SELL,v3.0 Advanced Fibo 0.786,1.1125,1.1116000000000001,104326.75436733132,2422699.0736413607,TP1 & TP2 Hit (Risk 1.0%),0,0
2024-08-23 12:00:00,2024-08-23 12:30:00,SELL,v3.0 Advanced Fibo 0.618,1.11246,1.11246,36340.48610462042,2459039.5597459814,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-08-23 17:00:00,2024-08-23 17:30:00,SELL,v3.0 Advanced Fibo 0.786,1.11278,1.1129300000000002,-24590.395597459814,2434449.1641485216,SL (Risk 1.0%),0,0
2024-08-27 12:00:00,2024-08-27 13:00:00,BUY,v3.0 Advanced Fibo 0.618,1.11663,1.11663,36516.73746222782,2470965.9016107493,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-08-27 13:00:00,2024-08-27 13:30:00,BUY,v3.0 Advanced Fibo 0.786,1.11642,1.1162699999999999,-24709.659016107493,2446256.2425946416,SL (Risk 1.0%),0,0
2024-08-28 12:00:00,2024-08-28 12:30:00,BUY,v3.0 Advanced Fibo 0.618,1.11445,1.1142999999999998,-24462.562425946417,2421793.6801686953,SL (Risk 1.0%),0,0
2024-08-28 12:00:00,2024-08-28 12:30:00,BUY,v3.0 Advanced Fibo 0.786,1.11404,1.11404,36326.905202530426,2458120.5853712256,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-09-02 12:00:00,2024-09-02 12:30:00,BUY,v3.0 Advanced Fibo 0.618,1.10636,1.10726,110615.42634170516,2568736.0117129306,TP1 & TP2 Hit (Risk 1.0%),0,0
2024-09-02 14:30:00,2024-09-02 15:00:00,BUY,v3.0 Advanced Fibo 0.786,1.10598,1.10598,38531.04017569396,2607267.0518886247,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-09-03 16:00:00,2024-09-03 16:30:00,SELL,v3.0 Advanced Fibo 0.618,1.10603,1.10603,39109.005778329374,2646376.057666954,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-09-03 17:00:00,2024-09-03 17:30:00,SELL,v3.0 Advanced Fibo 0.786,1.10636,1.10546,119086.92259501293,2765462.980261967,TP1 & TP2 Hit (Risk 1.0%),0,0
2024-09-04 12:00:00,2024-09-04 12:30:00,BUY,v3.0 Advanced Fibo 0.618,1.1053,1.1053,41481.944703929505,2806944.9249658966,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-09-04 12:00:00,2024-09-04 13:30:00,BUY,v3.0 Advanced Fibo 0.786,1.10503,1.10503,42104.17387448845,2849049.098840385,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-09-06 12:00:00,2024-09-06 12:30:00,SELL,v3.0 Advanced Fibo 0.618,1.11172,1.1108200000000001,128207.20944781734,2977256.3082882026,TP1 & TP2 Hit (Risk 1.0%),0,0
2024-09-06 15:30:00,2024-09-06 16:00:00,SELL,v3.0 Advanced Fibo 0.786,1.11189,1.11189,44658.84462432304,3021915.1529125255,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-09-10 14:00:00,2024-09-10 14:30:00,SELL,v3.0 Advanced Fibo 0.618,1.10436,1.10346,135986.18188106365,3157901.334793589,TP1 & TP2 Hit (Risk 1.0%),0,0
2024-09-11 12:00:00,2024-09-11 12:30:00,SELL,v3.0 Advanced Fibo 0.618,1.10462,1.10477,-31579.013347935892,3126322.321445653,SL (Risk 1.0%),0,0
2024-09-11 12:00:00,2024-09-11 13:00:00,SELL,v3.0 Advanced Fibo 0.786,1.10488,1.1039800000000002,140684.5044650544,3267006.8259107075,TP1 & TP2 Hit (Risk 1.0%),0,0
2024-09-13 15:00:00,2024-09-13 15:30:00,BUY,v3.0 Advanced Fibo 0.618,1.10812,1.10812,49005.10238866061,3316011.928299368,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-09-13 19:30:00,2024-09-13 21:30:00,BUY,v3.0 Advanced Fibo 0.786,1.10777,1.10777,49740.178924490516,3365752.1072238586,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-09-17 15:30:00,2024-09-17 16:00:00,BUY,v3.0 Advanced Fibo 0.618,1.11275,1.1125999999999998,-33657.52107223859,3332094.58615162,SL (Risk 1.0%),0,0
2024-09-17 15:30:00,2024-09-17 16:00:00,BUY,v3.0 Advanced Fibo 0.786,1.11224,1.11224,49981.4187922743,3382076.004943894,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-09-18 15:30:00,2024-09-18 16:00:00,BUY,v3.0 Advanced Fibo 0.618,1.11223,1.11223,50731.14007415841,3432807.145018053,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-09-18 15:30:00,2024-09-18 16:00:00,BUY,v3.0 Advanced Fibo 0.786,1.11193,1.11283,154476.32152581238,3587283.4665438654,TP1 & TP2 Hit (Risk 1.0%),0,0
2024-09-20 15:00:00,2024-09-20 15:30:00,SELL,v3.0 Advanced Fibo 0.618,1.11707,1.11722,-35872.834665438655,3551410.6318784268,SL (Risk 1.0%),0,0
2024-09-20 15:30:00,2024-09-20 16:00:00,SELL,v3.0 Advanced Fibo 0.786,1.11756,1.11756,53271.1594781764,3604681.791356603,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-09-23 16:00:00,2024-09-23 16:30:00,SELL,v3.0 Advanced Fibo 0.618,1.11334,1.11334,54070.22687034905,3658752.0182269523,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-09-25 14:00:00,2024-09-25 14:30:00,SELL,v3.0 Advanced Fibo 0.618,1.11911,1.11911,54881.280273404285,3713633.2985003567,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-09-25 14:30:00,2024-09-25 15:00:00,SELL,v3.0 Advanced Fibo 0.786,1.11935,1.1195000000000002,-37136.332985003566,3676496.9655153533,SL (Risk 1.0%),0,0
2024-09-27 12:30:00,2024-09-27 13:00:00,SELL,v3.0 Advanced Fibo 0.618,1.11565,1.1158000000000001,-36764.96965515353,3639731.9958602,SL (Risk 1.0%),0,0
2024-09-27 13:30:00,2024-09-27 14:00:00,SELL,v3.0 Advanced Fibo 0.786,1.11651,1.11651,54595.979937903,3694327.975798103,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-09-30 16:00:00,2024-09-30 16:30:00,BUY,v3.0 Advanced Fibo 0.618,1.11763,1.1174799999999998,-36943.27975798103,3657384.696040122,SL (Risk 1.0%),0,0
2024-09-30 16:00:00,2024-09-30 16:30:00,BUY,v3.0 Advanced Fibo 0.786,1.11675,1.1176499999999998,164582.3113218055,3821967.0073619275,TP1 & TP2 Hit (Risk 1.0%),0,0
2024-10-02 12:00:00,2024-10-02 12:30:00,BUY,v3.0 Advanced Fibo 0.618,1.10688,1.10673,-38219.67007361928,3783747.3372883084,SL (Risk 1.0%),0,0
2024-10-02 12:00:00,2024-10-02 12:30:00,BUY,v3.0 Advanced Fibo 0.786,1.10649,1.10649,56756.21005932463,3840503.547347633,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-10-04 13:30:00,2024-10-04 14:00:00,SELL,v3.0 Advanced Fibo 0.618,1.10301,1.1031600000000001,-38405.03547347633,3802098.511874157,SL (Risk 1.0%),0,0
2024-10-04 13:30:00,2024-10-04 14:00:00,SELL,v3.0 Advanced Fibo 0.786,1.10325,1.10325,57031.47767811235,3859129.989552269,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-10-07 12:00:00,2024-10-07 12:30:00,BUY,v3.0 Advanced Fibo 0.618,1.09661,1.09646,-38591.299895522694,3820538.6896567466,SL (Risk 1.0%),0,0
2024-10-07 12:00:00,2024-10-07 12:30:00,BUY,v3.0 Advanced Fibo 0.786,1.09626,1.09611,-38205.38689656747,3782333.302760179,SL (Risk 1.0%),0,0
2024-10-08 12:30:00,2024-10-08 13:30:00,BUY,v3.0 Advanced Fibo 0.618,1.09857,1.09857,56734.99954140269,3839068.302301582,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-10-08 13:30:00,2024-10-08 14:00:00,BUY,v3.0 Advanced Fibo 0.786,1.09826,1.09826,57586.024534523734,3896654.326836106,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-10-09 12:30:00,2024-10-09 13:00:00,SELL,v3.0 Advanced Fibo 0.618,1.09648,1.09663,-38966.54326836106,3857687.783567745,SL (Risk 1.0%),0,0
2024-10-09 13:00:00,2024-10-09 13:30:00,SELL,v3.0 Advanced Fibo 0.786,1.09685,1.09685,57865.31675351618,3915553.1003212607,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-10-11 12:30:00,2024-10-11 13:00:00,BUY,v3.0 Advanced Fibo 0.618,1.09405,1.0938999999999999,-39155.53100321261,3876397.569318048,SL (Risk 1.0%),0,0
2024-10-11 13:00:00,2024-10-11 13:30:00,BUY,v3.0 Advanced Fibo 0.786,1.09369,1.09354,-38763.97569318048,3837633.5936248675,SL (Risk 1.0%),0,0
2024-10-14 12:00:00,2024-10-14 12:30:00,SELL,v3.0 Advanced Fibo 0.618,1.09286,1.09301,-38376.33593624867,3799257.2576886187,SL (Risk 1.0%),0,0
2024-10-14 12:00:00,2024-10-14 12:30:00,SELL,v3.0 Advanced Fibo 0.786,1.093,1.09315,-37992.57257688619,3761264.6851117327,SL (Risk 1.0%),0,0
2024-10-15 19:00:00,2024-10-15 19:30:00,BUY,v3.0 Advanced Fibo 0.618,1.0897,1.0895499999999998,-37612.64685111733,3723652.0382606154,SL (Risk 1.0%),0,0
2024-10-15 19:30:00,2024-10-15 20:00:00,BUY,v3.0 Advanced Fibo 0.786,1.08918,1.08903,-37236.520382606155,3686415.5178780095,SL (Risk 1.0%),0,0
2024-10-16 12:00:00,2024-10-16 12:30:00,SELL,v3.0 Advanced Fibo 0.618,1.0884,1.0885500000000001,-18432.077589390046,3667983.4402886196,SL (Risk 0.5%),0,0
2024-10-16 12:00:00,2024-10-16 12:30:00,SELL,v3.0 Advanced Fibo 0.786,1.08863,1.08878,-18339.9172014431,3649643.5230871765,SL (Risk 0.5%),0,0
2024-10-18 12:00:00,2024-10-18 12:30:00,SELL,v3.0 Advanced Fibo 0.618,1.08434,1.08434,27372.326423153823,3677015.8495103302,Partial Hit -> BE Hit (Risk 0.5%),0,0
2024-10-18 13:30:00,2024-10-18 14:30:00,SELL,v3.0 Advanced Fibo 0.786,1.08457,1.0847200000000001,-18385.07924755165,3658630.7702627787,SL (Risk 0.5%),0,0
2024-10-21 12:00:00,2024-10-21 12:30:00,SELL,v3.0 Advanced Fibo 0.618,1.08547,1.08547,27439.730776970842,3686070.5010397495,Partial Hit -> BE Hit (Risk 0.5%),0,0
2024-10-21 12:00:00,2024-10-21 12:30:00,SELL,v3.0 Advanced Fibo 0.786,1.0857,1.0857,27645.52875779812,3713716.0297975475,Partial Hit -> BE Hit (Risk 0.5%),0,0
2024-10-22 12:00:00,2024-10-22 12:30:00,BUY,v3.0 Advanced Fibo 0.618,1.08258,1.08243,-18568.580148987738,3695147.4496485596,SL (Risk 0.5%),0,0
2024-10-22 12:30:00,2024-10-22 13:00:00,BUY,v3.0 Advanced Fibo 0.786,1.08225,1.08225,27713.605872364198,3722861.055520924,Partial Hit -> BE Hit (Risk 0.5%),0,0
2024-10-25 12:00:00,2024-10-25 12:30:00,BUY,v3.0 Advanced Fibo 0.618,1.08227,1.08227,55842.91583281386,3778703.9713537376,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-10-25 18:30:00,2024-10-25 19:00:00,BUY,v3.0 Advanced Fibo 0.786,1.08188,1.0817299999999999,-37787.03971353738,3740916.9316402003,SL (Risk 1.0%),0,0
2024-10-29 13:00:00,2024-10-29 13:30:00,BUY,v3.0 Advanced Fibo 0.618,1.08113,1.0809799999999998,-37409.169316402,3703507.762323798,SL (Risk 1.0%),0,0
2024-10-29 13:00:00,2024-10-29 13:30:00,BUY,v3.0 Advanced Fibo 0.786,1.08088,1.08073,-37035.07762323798,3666472.6847005603,SL (Risk 1.0%),0,0
2024-10-30 14:30:00,2024-10-30 15:00:00,BUY,v3.0 Advanced Fibo 0.618,1.08267,1.08252,-18332.3634235028,3648140.3212770573,SL (Risk 0.5%),0,0
2024-10-30 14:30:00,2024-10-30 15:00:00,BUY,v3.0 Advanced Fibo 0.786,1.08218,1.08218,27361.05240957793,3675501.3736866354,Partial Hit -> BE Hit (Risk 0.5%),0,0
2024-11-01 15:00:00,2024-11-01 15:30:00,SELL,v3.0 Advanced Fibo 0.618,1.08699,1.08699,27566.260302649767,3703067.633989285,Partial Hit -> BE Hit (Risk 0.5%),0,0
2024-11-01 15:30:00,2024-11-01 16:00:00,SELL,v3.0 Advanced Fibo 0.786,1.08733,1.08748,-18515.338169946426,3684552.295819339,SL (Risk 0.5%),0,0
2024-11-04 18:00:00,2024-11-04 18:30:00,BUY,v3.0 Advanced Fibo 0.618,1.08929,1.08914,-18422.761479096695,3666129.5343402424,SL (Risk 0.5%),0,0
2024-11-04 18:00:00,2024-11-04 18:30:00,BUY,v3.0 Advanced Fibo 0.786,1.08904,1.08889,-18330.647671701212,3647798.886668541,SL (Risk 0.5%),0,0
2024-11-06 12:00:00,2024-11-06 12:30:00,BUY,v3.0 Advanced Fibo 0.618,1.07468,1.07468,27358.491650014057,3675157.378318555,Partial Hit -> BE Hit (Risk 0.5%),0,0
2024-11-06 13:00:00,2024-11-06 13:30:00,BUY,v3.0 Advanced Fibo 0.786,1.07374,1.0735899999999998,-18375.786891592776,3656781.5914269625,SL (Risk 0.5%),0,0
2024-11-08 12:00:00,2024-11-08 12:30:00,BUY,v3.0 Advanced Fibo 0.618,1.07718,1.07718,27425.861935702218,3684207.4533626647,Partial Hit -> BE Hit (Risk 0.5%),0,0
2024-11-08 14:30:00,2024-11-08 15:00:00,BUY,v3.0 Advanced Fibo 0.786,1.07671,1.07671,27631.555900219988,3711839.0092628845,Partial Hit -> BE Hit (Risk 0.5%),0,0
2024-11-12 13:30:00,2024-11-12 14:00:00,SELL,v3.0 Advanced Fibo 0.618,1.06293,1.06203,83516.3777084149,3795355.3869712995,TP1 & TP2 Hit (Risk 0.5%),0,0
2024-11-13 16:30:00,2024-11-13 17:00:00,BUY,v3.0 Advanced Fibo 0.618,1.06073,1.0605799999999999,-37953.553869712996,3757401.8331015864,SL (Risk 1.0%),0,0
2024-11-13 16:30:00,2024-11-13 17:00:00,BUY,v3.0 Advanced Fibo 0.786,1.06011,1.05996,-37574.01833101587,3719827.8147705705,SL (Risk 1.0%),0,0
2024-11-15 12:00:00,2024-11-15 12:30:00,BUY,v3.0 Advanced Fibo 0.618,1.0562,1.0562,55797.41722155856,3775625.2319921292,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-11-15 15:30:00,2024-11-15 16:00:00,BUY,v3.0 Advanced Fibo 0.786,1.05571,1.05571,56634.37847988194,3832259.6104720114,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-11-18 12:00:00,2024-11-18 12:30:00,BUY,v3.0 Advanced Fibo 0.618,1.05507,1.0549199999999999,-38322.59610472011,3793937.0143672912,SL (Risk 1.0%),0,0
2024-11-18 13:00:00,2024-11-18 13:30:00,BUY,v3.0 Advanced Fibo 0.786,1.05451,1.05436,-37939.37014367291,3755997.6442236183,SL (Risk 1.0%),0,0
2024-11-19 12:30:00,2024-11-19 13:00:00,SELL,v3.0 Advanced Fibo 0.618,1.05677,1.05587,169019.89399006282,3925017.538213681,TP1 & TP2 Hit (Risk 1.0%),0,0
2024-11-19 15:00:00,2024-11-19 15:30:00,SELL,v3.0 Advanced Fibo 0.786,1.05797,1.05797,58875.26307320522,3983892.801286886,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-11-22 12:30:00,2024-11-22 13:00:00,SELL,v3.0 Advanced Fibo 0.618,1.04351,1.04261,179275.17605790988,4163167.977344796,TP1 & TP2 Hit (Risk 1.0%),0,0
2024-11-25 18:30:00,2024-11-25 19:00:00,BUY,v3.0 Advanced Fibo 0.618,1.04674,1.04764,187342.55898051584,4350510.536325312,TP1 & TP2 Hit (Risk 1.0%),0,0
2024-11-26 17:00:00,2024-11-26 17:30:00,BUY,v3.0 Advanced Fibo 0.618,1.04888,1.04888,65257.65804487969,4415768.194370192,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-11-26 17:30:00,2024-11-26 18:00:00,BUY,v3.0 Advanced Fibo 0.786,1.04806,1.04806,66236.52291555287,4482004.717285745,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-11-29 21:30:00,2024-11-29 22:00:00,SELL,v3.0 Advanced Fibo 0.618,1.058,1.0581500000000001,-44820.04717285745,4437184.670112887,SL (Risk 1.0%),0,0
2024-12-02 12:30:00,2024-12-02 13:00:00,SELL,v3.0 Advanced Fibo 0.618,1.05214,1.0522900000000002,-44371.846701128874,4392812.823411759,SL (Risk 1.0%),0,0
2024-12-02 13:30:00,2024-12-02 14:00:00,SELL,v3.0 Advanced Fibo 0.786,1.05284,1.05284,65892.19235117639,4458705.015762935,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-12-03 17:00:00,2024-12-03 17:30:00,BUY,v3.0 Advanced Fibo 0.618,1.05034,1.05034,66880.57523644403,4525585.59099938,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-12-03 17:00:00,2024-12-03 17:30:00,BUY,v3.0 Advanced Fibo 0.786,1.04959,1.04959,67883.78386499069,4593469.374864371,Partial Hit -> BE Hit (Risk 1.0%),0,0
2024-12-04 13:30:00,2024-12-04 14:00:00,SELL,v3.0 Advanced Fibo 0.618,1.05097,1.05007,206706.1218688967,4800175.496733267,TP1 & TP2 Hit (Risk 1.0%),0,0
